Trip Duration (secs),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
419,48:15.2,55:15.2,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.717732500000004,-74.04384499999999,33677,Subscriber,1985,female
218,05:11.6,08:50.3,3678,Fairmount Ave,40.72572614,-74.07195926,3280,Astor Place,40.7192822,-74.07126188,42455,Subscriber,1993,female
320,06:19.7,11:40.7,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.721123600000006,-74.03805095,34048,Subscriber,1990,male
155,11:50.5,14:26.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42249,Subscriber,1977,male
400,26:44.1,33:24.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42417,Subscriber,1996,male
590,27:05.9,36:56.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.717732500000004,-74.04384499999999,39329,Subscriber,1984,male
136,27:20.6,29:36.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,42601,Subscriber,1977,male
104,31:46.4,33:30.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,26484,Subscriber,1982,male
338,32:18.5,37:57.0,3185,City Hall,40.717732500000004,-74.04384499999999,3267,Morris Canal,40.71241882,-74.03852552,33677,Subscriber,1985,female
595,39:06.3,49:02.2,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.724605100000005,-74.07840595,45363,Subscriber,1974,female
2290,40:29.7,18:40.0,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.71925170000001,-74.034234,42343,Subscriber,1959,male
255,43:12.3,47:28.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,42376,Subscriber,1975,male
309,52:28.6,57:38.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,47257,Subscriber,1980,male
361,03:09.1,09:10.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3275,Columbus Drive,40.718355200000005,-74.03891444,44370,Subscriber,1986,male
473,03:40.8,11:34.7,3202,Newport PATH,40.7272235,-74.03375890000001,3272,Jersey & 3rd,40.72333159,-74.04595256,29339,Subscriber,1991,female
321,04:00.8,09:21.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,39442,Subscriber,1991,male
839,11:55.2,25:54.8,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,44543,Subscriber,1992,male
241,15:00.6,19:01.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,44657,Subscriber,1983,male
374,18:47.6,25:02.0,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,40464,Subscriber,1987,male
2668,19:12.6,03:41.3,3639,Harborside,40.71925170000001,-74.034234,3638,Washington St,40.7242941,-74.0354826,42343,Subscriber,1959,male
1347,24:30.7,46:58.5,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42417,Subscriber,1994,female
385,27:34.7,34:00.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,44543,Subscriber,1992,male
204,31:44.9,35:09.8,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42611,Subscriber,1987,male
268,38:48.7,43:17.0,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,42455,Subscriber,1993,female
328,41:14.9,46:43.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3187,Warren St,40.721123600000006,-74.03805095,40517,Subscriber,1980,male
1174,42:23.5,01:57.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44744,Subscriber,1981,male
141,49:02.4,51:23.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,44316,Subscriber,1977,male
546,01:41.6,10:47.7,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,44787,Subscriber,1991,male
1456,04:25.4,28:42.0,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,42343,Subscriber,1959,male
239,05:45.8,09:45.4,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42368,Subscriber,1981,male
472,06:07.6,13:59.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,43090,Subscriber,1973,male
713,07:59.8,19:53.0,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,42497,Subscriber,1980,male
409,09:22.2,16:12.0,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42453,Subscriber,1987,female
2571,10:28.4,53:20.1,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48740,Subscriber,1993,female
2552,11:11.2,53:43.5,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48857,Subscriber,1992,male
295,13:58.9,18:54.3,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.721123600000006,-74.03805095,44398,Subscriber,1987,male
294,15:26.9,20:21.8,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.718355200000005,-74.03891444,42611,Subscriber,1964,female
250,16:02.7,20:13.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,42376,Subscriber,1980,male
677,21:30.7,32:48.4,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42497,Subscriber,1987,male
652,21:59.7,32:52.4,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,44543,Subscriber,1982,male
953,23:50.2,39:44.0,3187,Warren St,40.721123600000006,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,48932,Subscriber,1979,male
1337,29:30.9,51:48.2,3187,Warren St,40.721123600000006,-74.03805095,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44398,Subscriber,1991,female
508,30:18.9,38:47.1,3679,Bergen Ave,40.72210379,-74.071455,3640,Journal Square,40.733670000000004,-74.0625,44422,Subscriber,1981,male
1049,30:55.3,48:25.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3193,Lincoln Park,40.724605100000005,-74.07840595,44225,Subscriber,1977,female
491,33:26.2,41:37.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,42495,Customer,1986,male
791,38:15.1,51:26.8,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,45363,Subscriber,1974,female
206,39:54.0,43:20.2,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,39442,Subscriber,1987,male
4887,40:18.6,01:46.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44394,Customer,1990,female
4735,41:44.5,00:40.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42250,Customer,1986,male
250,42:54.1,47:04.6,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.718355200000005,-74.03891444,42453,Subscriber,1985,female
506,44:39.7,53:05.8,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,29376,Subscriber,1986,male
2206,44:44.2,21:30.3,3209,Brunswick St,40.7241765,-74.05065640000001,3209,Brunswick St,40.7241765,-74.05065640000001,42376,Subscriber,1988,female
471,47:14.5,55:05.9,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,39442,Subscriber,1988,male
595,47:15.0,57:10.6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3272,Jersey & 3rd,40.72333159,-74.04595256,48922,Subscriber,1961,male
699,47:43.3,59:22.6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42147,Customer,1984,male
4506,48:34.8,03:41.6,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,45278,Subscriber,1971,male
159,48:42.5,51:22.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29339,Subscriber,1952,male
4404,48:49.8,02:14.1,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,45822,Subscriber,1994,male
319,52:50.3,58:09.3,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44740,Subscriber,1990,male
540,58:01.4,07:02.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3273,Manila & 1st,40.72165072,-74.04288411,44236,Customer,1983,male
687,00:18.6,11:45.9,3193,Lincoln Park,40.724605100000005,-74.07840595,3279,Dixon Mills,40.72163014,-74.04996783,28426,Subscriber,1978,male
329,01:47.1,07:16.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42444,Subscriber,1987,male
458,04:23.6,12:02.4,3193,Lincoln Park,40.724605100000005,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,44225,Subscriber,1960,male
493,07:54.6,16:08.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26989,Customer,1983,male
499,08:23.9,16:43.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,46531,Customer,1989,female
650,08:51.2,19:42.1,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,39661,Customer,1986,male
258,16:38.6,20:56.9,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,45354,Subscriber,1990,male
256,16:56.0,21:12.1,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,48753,Subscriber,1990,male
880,17:32.6,32:12.9,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,40053,Subscriber,1985,male
555,20:35.4,29:50.7,3640,Journal Square,40.733670000000004,-74.0625,3678,Fairmount Ave,40.72572614,-74.07195926,44422,Subscriber,1981,male
3434,21:09.1,18:23.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3209,Brunswick St,40.7241765,-74.05065640000001,42601,Subscriber,1991,male
280,22:45.6,27:25.7,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,42376,Subscriber,1991,female
678,23:59.3,35:17.4,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,44920,Subscriber,1968,male
157,25:05.6,27:43.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42452,Subscriber,1991,male
2631,25:30.8,09:22.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42585,Subscriber,1971,female
707,28:16.0,40:03.3,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.721123600000006,-74.03805095,41703,Subscriber,1970,male
821,30:18.3,43:59.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3276,Marin Light Rail,40.71458404,-74.04281706,42116,Customer,1982,female
1761,31:57.0,01:18.9,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42614,Subscriber,1992,female
1262,37:37.2,58:40.2,3694,Jackson Square,40.71113,-74.0789,3198,Heights Elevator,40.74871595,-74.04044329999999,44415,Subscriber,1988,male
474,38:18.0,46:12.4,3275,Columbus Drive,40.718355200000005,-74.03891444,3483,Montgomery St,40.71942,-74.05099,42495,Subscriber,1990,male
936,39:48.5,55:24.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,46539,Subscriber,1992,female
132,39:48.7,42:01.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,28426,Subscriber,1970,male
937,40:06.4,55:43.8,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,43090,Subscriber,1992,male
927,42:43.8,58:11.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44744,Subscriber,1994,female
112,42:55.8,44:47.9,3211,Newark Ave,40.72152515,-74.04630454,3273,Manila & 1st,40.72165072,-74.04288411,42177,Subscriber,1988,female
299,42:58.0,47:57.0,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,44920,Subscriber,1964,male
396,43:39.6,50:16.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,32688,Subscriber,1990,male
2601,44:57.8,28:19.1,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42456,Subscriber,1993,male
250,45:06.8,49:17.2,3273,Manila & 1st,40.72165072,-74.04288411,3638,Washington St,40.7242941,-74.0354826,45364,Subscriber,1988,female
901,45:49.8,00:51.6,3207,Oakland Ave,40.7376037,-74.05247829999999,3205,JC Medical Center,40.71653978,-74.04963791,42492,Subscriber,1984,male
1057,48:57.9,06:35.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3206,Hilltop,40.7311689,-74.0575736,42591,Subscriber,1983,male
528,49:00.6,57:48.6,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42455,Subscriber,1980,male
181,51:11.5,54:12.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42596,Subscriber,1964,female
245,51:26.7,55:32.2,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,40176,Subscriber,1970,female
995,51:32.4,08:07.9,3193,Lincoln Park,40.724605100000005,-74.07840595,3269,Brunswick & 6th,40.72601173,-74.05038893,47254,Subscriber,1977,female
5530,53:16.2,25:27.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,40440,Customer,1993,male
244,53:45.0,57:49.5,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,44683,Subscriber,1965,male
226,53:48.4,57:34.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42368,Subscriber,1981,male
204,54:36.4,58:00.9,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,25552,Subscriber,1968,female
138,54:46.9,57:05.3,3211,Newark Ave,40.72152515,-74.04630454,3279,Dixon Mills,40.72163014,-74.04996783,42249,Subscriber,1970,male
546,54:49.1,03:56.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3184,Paulus Hook,40.7141454,-74.0335519,43361,Subscriber,1991,male
643,55:06.3,05:50.1,3207,Oakland Ave,40.7376037,-74.05247829999999,3202,Newport PATH,40.7272235,-74.03375890000001,33149,Subscriber,1991,male
2322,55:40.2,34:22.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,39533,Subscriber,1987,female
2301,55:54.9,34:16.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,43416,Subscriber,1988,male
387,56:09.7,02:37.4,3202,Newport PATH,40.7272235,-74.03375890000001,3681,Grand St,40.71517768,-74.03768331,46326,Subscriber,1962,male
209,56:35.4,00:04.9,3185,City Hall,40.717732500000004,-74.04384499999999,3211,Newark Ave,40.72152515,-74.04630454,43090,Subscriber,1983,male
382,59:24.2,05:46.4,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.72759597,-74.04424731,41369,Customer,1986,male
1835,00:04.2,30:40.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48740,Subscriber,1959,male
714,01:57.9,13:52.6,3198,Heights Elevator,40.74871595,-74.04044329999999,3209,Brunswick St,40.7241765,-74.05065640000001,19209,Customer,1994,male
642,03:16.1,13:58.5,3275,Columbus Drive,40.718355200000005,-74.03891444,3278,Monmouth and 6th,40.72568548,-74.04879034,44370,Subscriber,1986,male
497,03:49.9,12:07.1,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.718355200000005,-74.03891444,42495,Subscriber,1990,male
698,07:56.6,19:35.4,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,44398,Subscriber,1991,female
1810,13:51.5,44:02.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42250,Subscriber,1988,female
1790,14:04.5,43:55.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44394,Subscriber,1987,male
710,14:57.2,26:47.8,3184,Paulus Hook,40.7141454,-74.0335519,3269,Brunswick & 6th,40.72601173,-74.05038893,47255,Subscriber,1990,male
1337,16:01.1,38:18.8,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3205,JC Medical Center,40.71653978,-74.04963791,45256,Subscriber,1983,female
980,23:12.7,39:32.8,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,46340,Subscriber,1984,female
346,27:29.2,33:15.6,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32526,Subscriber,1980,male
299,27:48.2,32:48.1,3275,Columbus Drive,40.718355200000005,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42453,Subscriber,1985,female
511,27:52.8,36:24.3,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40285,Subscriber,1966,male
596,28:21.5,38:17.9,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,41696,Subscriber,1991,female
548,28:44.8,37:53.2,3202,Newport PATH,40.7272235,-74.03375890000001,3185,City Hall,40.717732500000004,-74.04384499999999,44920,Subscriber,1988,male
515,29:37.4,38:13.1,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,43361,Subscriber,1987,male
1383,30:40.0,53:43.7,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42352,Subscriber,1993,male
247,30:59.6,35:07.0,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,45363,Subscriber,1966,male
228,34:12.3,38:00.8,3678,Fairmount Ave,40.72572614,-74.07195926,3193,Lincoln Park,40.724605100000005,-74.07840595,44422,Subscriber,1988,male
236,35:56.2,39:53.0,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.721123600000006,-74.03805095,45277,Subscriber,1980,male
935,37:08.5,52:44.2,3198,Heights Elevator,40.74871595,-74.04044329999999,3198,Heights Elevator,40.74871595,-74.04044329999999,48924,Customer,1988,female
511,37:48.1,46:20.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.04630454,41620,Subscriber,1966,male
2319,38:07.2,16:46.2,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42492,Subscriber,1990,female
2160,38:10.8,14:10.9,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42456,Subscriber,1993,male
3962,38:45.5,44:47.5,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,45256,Subscriber,1983,female
188,39:08.1,42:16.8,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,46410,Subscriber,1952,male
420,40:13.4,47:14.1,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,31503,Customer,1996,male
1178,43:10.3,02:49.0,3280,Astor Place,40.7192822,-74.07126188,3187,Warren St,40.721123600000006,-74.03805095,29072,Customer,1991,male
908,45:11.7,00:20.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,45274,Customer,1995,female
3215,47:05.3,40:40.4,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32526,Customer,1997,male
1400,51:25.8,14:46.6,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42591,Subscriber,1992,female
3975,51:27.2,57:42.6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3280,Astor Place,40.7192822,-74.07126188,42585,Subscriber,1983,male
1389,51:37.5,14:46.8,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33887,Customer,1991,male
